"Título de trazado: P4"
"N.º","Fecha","Tiempo, GMT+02:00","Temp, °C (LGR S/N: 9761966, SEN S/N: 9761966)","Acoplador separado (LGR S/N: 9761966)","Batería mala (LGR S/N: 9761966)","Batería buena (LGR S/N: 9761966)","Acoplador adjunto (LGR S/N: 9761966)","Host conectado (LGR S/N: 9761966)","Final de archivo (LGR S/N: 9761966)"
2199,02/08/17,01:54:30,15.676,,,,,,
2200,02/08/17,02:54:30,15.366,,,,,,
2201,02/08/17,03:54:30,15.342,,,,,,
2202,02/08/17,04:54:30,15.891,,,,,,
2203,02/08/17,05:54:30,14.888,,,,,,
2204,02/08/17,06:54:30,15.796,,,,,,
2205,02/08/17,07:54:30,14.481,,,,,,
2206,02/08/17,08:54:30,13.522,,,,,,
2207,02/08/17,09:54:30,14.266,,,,,,
2208,02/08/17,10:54:30,23.136,,,,,,
2209,02/08/17,11:54:30,25.720,,,,,,
2210,02/08/17,12:54:30,35.636,,,,,,
2211,02/08/17,13:54:30,47.450,,,,,,
2212,02/08/17,14:54:30,40.200,,,,,,
2213,02/08/17,15:54:30,56.738,,,,,,
2214,02/08/17,16:54:30,59.027,,,,,,
2215,02/08/17,17:54:30,56.858,,,,,,
2216,02/08/17,18:54:30,48.338,,,,,,
2217,02/08/17,19:54:30,35.529,,,,,,
2218,02/08/17,20:54:30,22.657,,,,,,
2219,02/08/17,21:54:30,14.625,,,,,,
2220,02/08/17,22:54:30,12.847,,,,,,
2221,02/08/17,23:54:30,11.467,,,,,,
2222,03/08/17,00:54:30,11.029,,,,,,
2223,03/08/17,01:54:30,10.687,,,,,,
2224,03/08/17,02:54:30,10.516,,,,,,
2225,03/08/17,03:54:30,10.247,,,,,,
2226,03/08/17,04:54:30,9.608,,,,,,
2227,03/08/17,05:54:30,11.394,,,,,,
2228,03/08/17,06:54:30,11.589,,,,,,
2229,03/08/17,07:54:30,11.175,,,,,,
2230,03/08/17,08:54:30,11.443,,,,,,
2231,03/08/17,09:54:30,12.847,,,,,,
2232,03/08/17,10:54:30,15.819,,,,,,
2233,03/08/17,11:54:30,20.198,,,,,,
2234,03/08/17,12:54:30,35.049,,,,,,
2235,03/08/17,13:54:30,49.006,,,,,,
2236,03/08/17,14:54:30,41.210,,,,,,
2237,03/08/17,15:54:30,58.693,,,,,,
2238,03/08/17,16:54:30,60.918,,,,,,
2239,03/08/17,17:54:30,57.380,,,,,,
2240,03/08/17,18:54:30,50.370,,,,,,
2241,03/08/17,19:54:30,34.863,,,,,,
2242,03/08/17,20:54:30,22.705,,,,,,
2243,03/08/17,21:54:30,14.792,,,,,,
2244,03/08/17,22:54:30,14.050,,,,,,
2245,03/08/17,23:54:30,13.305,,,,,,
2246,04/08/17,00:54:30,13.112,,,,,,
2247,04/08/17,01:54:30,11.929,,,,,,
2248,04/08/17,02:54:30,11.419,,,,,,
2249,04/08/17,03:54:30,11.540,,,,,,
2250,04/08/17,04:54:30,10.980,,,,,,
2251,04/08/17,05:54:30,11.102,,,,,,
2252,04/08/17,06:54:30,10.541,,,,,,
2253,04/08/17,07:54:30,11.880,,,,,,
2254,04/08/17,08:54:30,12.606,,,,,,
2255,04/08/17,09:54:30,13.714,,,,,,
2256,04/08/17,10:54:30,16.439,,,,,,
2257,04/08/17,11:54:30,21.056,,,,,,
2258,04/08/17,12:54:30,35.529,,,,,,
2259,04/08/17,13:54:30,46.899,,,,,,
2260,04/08/17,14:54:30,40.660,,,,,,
2261,04/08/17,15:54:30,55.754,,,,,,
2262,04/08/17,16:54:30,57.058,,,,,,
2263,04/08/17,17:54:30,57.501,,,,,,
2264,04/08/17,18:54:30,50.162,,,,,,
2265,04/08/17,19:54:30,36.227,,,,,,
2266,04/08/17,20:54:30,23.448,,,,,,
2267,04/08/17,21:54:30,17.177,,,,,,
2268,04/08/17,22:54:30,15.843,,,,,,
2269,04/08/17,23:54:30,14.792,,,,,,
2270,05/08/17,00:54:30,14.170,,,,,,
2271,05/08/17,01:54:30,14.290,,,,,,
2272,05/08/17,02:54:30,13.305,,,,,,
2273,05/08/17,03:54:30,13.473,,,,,,
2274,05/08/17,04:54:30,12.219,,,,,,
2275,05/08/17,05:54:30,11.929,,,,,,
2276,05/08/17,06:54:30,12.074,,,,,,
2277,05/08/17,07:54:30,12.292,,,,,,
2278,05/08/17,08:54:30,13.449,,,,,,
2279,05/08/17,09:54:30,13.786,,,,,,
2280,05/08/17,10:54:30,16.654,,,,,,
2281,05/08/17,11:54:30,21.270,,,,,,
2282,05/08/17,12:54:30,34.519,,,,,,
2283,05/08/17,13:54:30,45.687,,,,,,
2284,05/08/17,14:54:30,38.952,,,,,,
2285,05/08/17,15:54:30,54.413,,,,,,
2286,05/08/17,16:54:30,58.319,,,,,,
2287,05/08/17,17:54:30,54.830,,,,,,
2288,05/08/17,18:54:30,50.300,,,,,,
2289,05/08/17,19:54:30,35.743,,,,,,
2290,05/08/17,20:54:30,22.441,,,,,,
2291,05/08/17,21:54:30,16.606,,,,,,
2292,05/08/17,22:54:30,15.318,,,,,,
2293,05/08/17,23:54:30,14.529,,,,,,
2294,06/08/17,00:54:30,14.026,,,,,,
2295,06/08/17,01:54:30,14.122,,,,,,
2296,06/08/17,02:54:30,12.678,,,,,,
2297,06/08/17,03:54:30,11.200,,,,,,
2298,06/08/17,04:54:30,14.290,,,,,,
2299,06/08/17,05:54:30,16.177,,,,,,
2300,06/08/17,06:54:30,15.223,,,,,,
2301,06/08/17,07:54:30,14.625,,,,,,
2302,06/08/17,08:54:30,15.819,,,,,,
2303,06/08/17,09:54:30,17.724,,,,,,
2304,06/08/17,10:54:30,20.507,,,,,,
2305,06/08/17,11:54:30,23.617,,,,,,
2306,06/08/17,12:54:30,35.102,,,,,,
2307,06/08/17,13:54:30,47.385,,,,,,
2308,06/08/17,14:54:30,40.949,,,,,,
2309,06/08/17,15:54:30,53.627,,,,,,
2310,06/08/17,16:54:30,56.858,,,,,,
2311,06/08/17,17:54:30,55.638,,,,,,
2312,06/08/17,18:54:30,47.060,,,,,,
2313,06/08/17,19:54:30,34.308,,,,,,
2314,06/08/17,20:54:30,21.987,,,,,,
2315,06/08/17,21:54:30,16.392,,,,,,
2316,06/08/17,22:54:30,15.939,,,,,,
2317,06/08/17,23:54:30,15.318,,,,,,
2318,07/08/17,00:54:30,15.485,,,,,,
2319,07/08/17,01:54:30,15.342,,,,,,
2320,07/08/17,02:54:30,15.270,,,,,,
2321,07/08/17,03:54:30,16.677,,,,,,
2322,07/08/17,04:54:30,18.461,,,,,,
2323,07/08/17,05:54:30,15.461,,,,,,
2324,07/08/17,06:54:30,14.601,,,,,,
2325,07/08/17,07:54:30,18.081,,,,,,
2326,07/08/17,08:54:30,17.938,,,,,,
2327,07/08/17,09:54:30,19.841,,,,,,
2328,07/08/17,10:54:30,20.889,,,,,,
2329,07/08/17,11:54:30,23.785,,,,,,
2330,07/08/17,12:54:30,32.949,,,,,,
2331,07/08/17,13:54:30,44.380,,,,,,
2332,07/08/17,14:54:30,39.545,,,,,,
2333,07/08/17,15:54:30,49.479,,,,,,
2334,07/08/17,16:54:30,55.715,,,,,,
2335,07/08/17,17:54:30,53.553,,,,,,
2336,07/08/17,18:54:30,46.802,,,,,,
2337,07/08/17,19:54:30,26.426,,,,,,
2338,07/08/17,20:54:30,20.722,,,,,,
2339,07/08/17,21:54:30,17.368,,,,,,
2340,07/08/17,22:54:30,16.153,,,,,,
2341,07/08/17,23:54:30,17.510,,,,,,
2342,08/08/17,00:54:30,17.439,,,,,,
2343,08/08/17,01:54:30,17.320,,,,,,
2344,08/08/17,02:54:30,17.272,,,,,,
2345,08/08/17,03:54:30,17.177,,,,,,
2346,08/08/17,04:54:30,17.082,,,,,,
2347,08/08/17,05:54:30,16.654,,,,,,
2348,08/08/17,06:54:30,16.106,,,,,,
2349,08/08/17,07:54:30,16.177,,,,,,
2350,08/08/17,08:54:30,16.558,,,,,,
2351,08/08/17,09:54:30,18.319,,,,,,
2352,08/08/17,10:54:30,19.413,,,,,,
2353,08/08/17,11:54:30,19.984,,,,,,
2354,08/08/17,12:54:30,28.941,,,,,,
2355,08/08/17,13:54:30,44.043,,,,,,
2356,08/08/17,14:54:30,34.942,,,,,,
2357,08/08/17,15:54:30,50.717,,,,,,
2358,08/08/17,16:54:30,53.184,,,,,,
2359,08/08/17,17:54:30,52.311,,,,,,
2360,08/08/17,18:54:30,47.028,,,,,,
2361,08/08/17,19:54:30,32.562,,,,,,
2362,08/08/17,20:54:30,17.415,,,,,,
2363,08/08/17,21:54:30,10.198,,,,,,
2364,08/08/17,22:54:30,10.614,,,,,,
2365,08/08/17,23:54:30,8.543,,,,,,
2366,09/08/17,00:54:30,13.858,,,,,,
2367,09/08/17,01:54:30,10.687,,,,,,
2368,09/08/17,02:54:30,12.992,,,,,,
2369,09/08/17,03:54:30,12.147,,,,,,
2370,09/08/17,04:54:30,12.437,,,,,,
2371,09/08/17,05:54:30,11.613,,,,,,
2372,09/08/17,06:54:30,11.856,,,,,,
2373,09/08/17,07:54:30,11.783,,,,,,
2374,09/08/17,08:54:30,10.443,,,,,,
2375,09/08/17,09:54:30,11.078,,,,,,
2376,09/08/17,10:54:30,13.401,,,,,,
2377,09/08/17,11:54:30,15.963,,,,,,
2378,09/08/17,12:54:30,26.207,,,,,,
2379,09/08/17,13:54:30,42.031,,,,,,
2380,09/08/17,14:54:30,36.200,,,,,,
2381,09/08/17,15:54:30,54.000,,,,,,
2382,09/08/17,16:54:30,53.962,,,,,,
2383,09/08/17,17:54:30,52.059,,,,,,
2384,09/08/17,18:54:30,45.908,,,,,,
2385,09/08/17,19:54:30,29.490,,,,,,
2386,09/08/17,20:54:30,16.177,,,,,,
2387,09/08/17,21:54:30,11.467,,,,,,
2388,09/08/17,22:54:30,9.682,,,,,,
2389,09/08/17,23:54:30,8.519,,,,,,
2390,10/08/17,00:54:30,7.419,,,,,,
2391,10/08/17,01:54:30,7.167,,,,,,
2392,10/08/17,02:54:30,7.268,,,,,,
2393,10/08/17,03:54:30,6.788,,,,,,
2394,10/08/17,04:54:30,5.796,,,,,,
2395,10/08/17,05:54:30,6.382,,,,,,
2396,10/08/17,06:54:30,5.488,,,,,,
2397,10/08/17,07:54:30,5.616,,,,,,
2398,10/08/17,08:54:30,7.419,,,,,,
2399,10/08/17,09:54:30,8.070,,,,,,
2400,10/08/17,10:54:30,11.516,,,,,,
2401,10/08/17,11:54:30,14.625,,,,,,
2402,10/08/17,12:54:30,23.136,,,,,,
2403,10/08/17,13:54:30,39.375,,,,,,
2404,10/08/17,14:54:30,36.389,,,,,,
2405,10/08/17,15:54:30,34.413,,,,,,
2406,10/08/17,16:54:30,51.137,,,,,,
2407,10/08/17,17:54:30,50.231,,,,,,
2408,10/08/17,18:54:30,44.719,,,,,,
2409,10/08/17,19:54:30,29.515,,,,,,
2410,10/08/17,20:54:30,16.511,,,,,,
2411,10/08/17,21:54:30,12.920,,,,,,
2412,10/08/17,22:54:30,11.200,,,,,,
2413,10/08/17,23:54:30,9.879,,,,,,
2414,11/08/17,00:54:30,8.220,,,,,,
2415,11/08/17,01:54:30,7.920,,,,,,
2416,11/08/17,02:54:30,6.965,,,,,,
2417,11/08/17,03:54:30,6.509,,,,,,
2418,11/08/17,04:54:30,6.484,,,,,,
2419,11/08/17,05:54:30,5.539,,,,,,
2420,11/08/17,06:54:30,3.801,,,,,,
2421,11/08/17,07:54:30,4.844,,,,,,
2422,11/08/17,08:54:30,6.382,,,,,,
2423,11/08/17,09:54:30,7.217,,,,,,
2424,11/08/17,10:54:30,10.932,,,,,,
2425,11/08/17,11:54:30,14.314,,,,,,
2426,11/08/17,12:54:30,22.609,,,,,,
2427,11/08/17,13:54:30,39.686,,,,,,
2428,11/08/17,14:54:30,35.689,,,,,,
2429,11/08/17,15:54:30,52.855,,,,,,
2430,11/08/17,16:54:30,55.483,,,,,,
2431,11/08/17,17:54:30,53.776,,,,,,
2432,11/08/17,18:54:30,46.995,,,,,,
2433,11/08/17,19:54:30,31.510,,,,,,
2434,11/08/17,20:54:30,17.915,,,,,,
2435,11/08/17,21:54:30,12.606,,,,,,
2436,11/08/17,22:54:30,11.832,,,,,,
2437,11/08/17,23:54:30,11.151,,,,,,
2438,12/08/17,00:54:30,9.780,,,,,,
2439,12/08/17,01:54:30,8.519,,,,,,
2440,12/08/17,02:54:30,8.568,,,,,,
2441,12/08/17,03:54:30,8.444,,,,,,
2442,12/08/17,04:54:30,8.120,,,,,,
2443,12/08/17,05:54:30,7.920,,,,,,
2444,12/08/17,06:54:30,7.970,,,,,,
2445,12/08/17,07:54:30,8.494,,,,,,
2446,12/08/17,08:54:30,9.608,,,,,,
2447,12/08/17,09:54:30,9.854,,,,,,
2448,12/08/17,10:54:30,12.437,,,,,,
2449,12/08/17,11:54:30,15.796,,,,,,
2450,12/08/17,12:54:30,22.489,,,,,,
2451,12/08/17,13:54:30,38.143,,,,,,
2452,12/08/17,14:54:30,35.582,,,,,,
2453,12/08/17,15:54:30,52.275,,,,,,
2454,12/08/17,16:54:30,55.406,,,,,,
2455,12/08/17,17:54:30,53.962,,,,,,
2456,12/08/17,18:54:30,47.222,,,,,,
2457,12/08/17,19:54:30,31.510,,,,,,
2458,12/08/17,20:54:30,17.796,,,,,,
2459,12/08/17,21:54:30,12.799,,,,,,
2460,12/08/17,22:54:30,10.980,,,,,,
2461,12/08/17,23:54:30,10.761,,,,,,
2462,13/08/17,00:54:30,9.780,,,,,,
2463,13/08/17,01:54:30,9.854,,,,,,
2464,13/08/17,02:54:30,9.312,,,,,,
2465,13/08/17,03:54:30,9.410,,,,,,
2466,13/08/17,04:54:30,9.608,,,,,,
2467,13/08/17,05:54:30,10.149,,,,,,
2468,13/08/17,06:54:30,9.608,,,,,,
2469,13/08/17,07:54:30,9.903,,,,,,
2470,13/08/17,08:54:30,12.171,,,,,,
2471,13/08/17,09:54:30,13.353,,,,,,
2472,13/08/17,10:54:30,15.915,,,,,,
2473,13/08/17,11:54:30,18.176,,,,,,
2474,13/08/17,12:54:30,24.243,,,,,,
2475,13/08/17,13:54:30,38.644,,,,,,
2476,13/08/17,14:54:30,34.466,,,,,,
2477,13/08/17,15:54:30,52.855,,,,,,
2478,13/08/17,16:54:30,55.599,,,,,,
2479,13/08/17,17:54:30,54.375,,,,,,
2480,13/08/17,18:54:30,47.744,,,,,,
2481,13/08/17,19:54:30,31.153,,,,,,
2482,13/08/17,20:54:30,18.604,,,,,,
2483,13/08/17,21:54:30,14.074,,,,,,
2484,13/08/17,22:54:30,12.727,,,,,,
2485,13/08/17,23:54:30,12.461,,,,,,
2486,14/08/17,00:54:30,11.904,,,,,,
2487,14/08/17,01:54:30,12.171,,,,,,
2488,14/08/17,02:54:30,11.394,,,,,,
2489,14/08/17,03:54:30,11.686,,,,,,
2490,14/08/17,04:54:30,11.662,,,,,,
2491,14/08/17,05:54:30,13.473,,,,,,
2492,14/08/17,06:54:30,13.930,,,,,,
2493,14/08/17,07:54:30,12.775,,,,,,
2494,14/08/17,08:54:30,14.505,,,,,,
2495,14/08/17,09:54:30,17.296,,,,,,
2496,14/08/17,10:54:30,18.105,,,,,,
2497,14/08/17,11:54:30,20.269,,,,,,
2498,14/08/17,12:54:30,24.823,,,,,,
2499,14/08/17,13:54:30,38.560,,,,,,
2500,14/08/17,14:54:30,34.916,,,,,,
2501,14/08/17,15:54:30,52.203,,,,,,
2502,14/08/17,16:54:30,55.406,,,,,,
2503,14/08/17,17:54:30,53.442,,,,,,
2504,14/08/17,18:54:30,45.782,,,,,,
2505,14/08/17,19:54:30,33.966,,,,,,
2506,14/08/17,20:54:30,21.199,,,,,,
2507,14/08/17,21:54:30,14.457,,,,,,
2508,14/08/17,22:54:30,13.522,,,,,,
2509,14/08/17,23:54:30,15.031,,,,,,
2510,15/08/17,00:54:30,14.266,,,,,,
2511,15/08/17,01:54:30,13.449,,,,,,
2512,15/08/17,02:54:30,11.492,,,,,,
2513,15/08/17,03:54:30,13.377,,,,,,
2514,15/08/17,04:54:30,11.832,,,,,,
2515,15/08/17,05:54:30,11.297,,,,,,
2516,15/08/17,06:54:30,13.353,,,,,,
2517,15/08/17,07:54:30,13.714,,,,,,
2518,15/08/17,08:54:30,14.601,,,,,,
2519,15/08/17,09:54:30,14.768,,,,,,
2520,15/08/17,10:54:30,17.011,,,,,,
2521,15/08/17,11:54:30,19.984,,,,,,
2522,15/08/17,12:54:30,23.761,,,,,,
2523,15/08/17,13:54:30,35.662,,,,,,
2524,15/08/17,14:54:30,32.794,,,,,,
2525,15/08/17,15:54:30,51.845,,,,,,
2526,15/08/17,16:54:30,55.444,,,,,,
2527,15/08/17,17:54:30,54.906,,,,,,
2528,15/08/17,18:54:30,45.972,,,,,,
2529,15/08/17,19:54:30,29.215,,,,,,
2530,15/08/17,20:54:30,19.888,,,,,,
2531,15/08/17,21:54:30,15.700,,,,,,
2532,15/08/17,22:54:30,14.792,,,,,,
2533,15/08/17,23:54:30,13.786,,,,,,
2534,16/08/17,00:54:30,12.847,,,,,,
2535,16/08/17,01:54:30,12.678,,,,,,
2536,16/08/17,02:54:30,12.268,,,,,,
2537,16/08/17,03:54:30,11.637,,,,,,
2538,16/08/17,04:54:30,12.558,,,,,,
2539,16/08/17,05:54:30,12.413,,,,,,
2540,16/08/17,06:54:30,10.907,,,,,,
2541,16/08/17,07:54:30,10.590,,,,,,
2542,16/08/17,08:54:30,11.419,,,,,,
2543,16/08/17,09:54:30,13.738,,,,,,
2544,16/08/17,10:54:30,16.225,,,,,,
2545,16/08/17,11:54:30,17.201,,,,,,
2546,16/08/17,12:54:30,21.604,,,,,,
2547,16/08/17,13:54:30,35.208,,,,,,
2548,16/08/17,14:54:30,33.835,,,,,,
2549,16/08/17,15:54:30,51.419,,,,,,
2550,16/08/17,16:54:30,54.564,,,,,,
2551,16/08/17,17:54:30,53.184,,,,,,
2552,16/08/17,18:54:30,47.974,,,,,,
2553,16/08/17,19:54:30,31.535,,,,,,
2554,16/08/17,20:54:30,18.842,,,,,,
2555,16/08/17,21:54:30,14.649,,,,,,
2556,16/08/17,22:54:30,13.449,,,,,,
2557,16/08/17,23:54:30,12.727,,,,,,
2558,17/08/17,00:54:30,11.662,,,,,,
2559,17/08/17,01:54:30,11.904,,,,,,
2560,17/08/17,02:54:30,11.297,,,,,,
2561,17/08/17,03:54:30,11.565,,,,,,
2562,17/08/17,04:54:30,10.956,,,,,,
2563,17/08/17,05:54:30,11.394,,,,,,
2564,17/08/17,06:54:30,10.638,,,,,,
2565,17/08/17,07:54:30,10.834,,,,,,
2566,17/08/17,08:54:30,12.534,,,,,,
2567,17/08/17,09:54:30,12.920,,,,,,
2568,17/08/17,10:54:30,15.414,,,,,,
2569,17/08/17,11:54:30,18.652,,,,,,
2570,17/08/17,12:54:30,22.417,,,,,,
2571,17/08/17,13:54:30,34.387,,,,,,
2572,17/08/17,14:54:30,34.150,,,,,,
2573,17/08/17,15:54:30,53.813,,,,,,
2574,17/08/17,16:54:30,55.910,,,,,,
2575,17/08/17,17:54:30,52.528,,,,,,
2576,17/08/17,18:54:30,47.255,,,,,,
2577,17/08/17,19:54:30,32.949,,,,,,
2578,17/08/17,20:54:30,19.793,,,,,,
2579,17/08/17,21:54:30,15.605,,,,,,
2580,17/08/17,22:54:30,15.127,,,,,,
2581,17/08/17,23:54:30,14.098,,,,,,
2582,18/08/17,00:54:30,13.401,,,,,,
2583,18/08/17,01:54:30,12.122,,,,,,
2584,18/08/17,02:54:30,11.589,,,,,,
2585,18/08/17,03:54:30,11.467,,,,,,
2586,18/08/17,04:54:30,10.956,,,,,,
2587,18/08/17,05:54:30,10.785,,,,,,
2588,18/08/17,06:54:30,10.614,,,,,,
2589,18/08/17,07:54:30,10.980,,,,,,
2590,18/08/17,08:54:30,11.686,,,,,,
2591,18/08/17,09:54:30,11.273,,,,,,
2592,18/08/17,10:54:30,14.361,,,,,,
2593,18/08/17,11:54:30,17.843,,,,,,
2594,18/08/17,12:54:30,21.461,,,,,,
2595,18/08/17,13:54:30,32.510,,,,,,
2596,18/08/17,14:54:30,33.783,,,,,,
2597,18/08/17,15:54:30,54.187,,,,,,
2598,18/08/17,16:54:30,56.263,,,,,,
2599,18/08/17,17:54:30,56.106,,,,,,
2600,18/08/17,18:54:30,48.338,,,,,,
2601,18/08/17,19:54:30,33.574,,,,,,
2602,18/08/17,20:54:30,19.008,,,,,,
2603,18/08/17,21:54:30,14.936,,,,,,
2604,18/08/17,22:54:30,13.401,,,,,,
2605,18/08/17,23:54:30,13.858,,,,,,
2606,19/08/17,00:54:30,12.678,,,,,,
2607,19/08/17,01:54:30,13.112,,,,,,
2608,19/08/17,02:54:30,12.243,,,,,,
2609,19/08/17,03:54:30,11.492,,,,,,
2610,19/08/17,04:54:30,12.703,,,,,,
2611,19/08/17,05:54:30,11.516,,,,,,
2612,19/08/17,06:54:30,10.956,,,,,,
2613,19/08/17,07:54:30,10.858,,,,,,
2614,19/08/17,08:54:30,14.194,,,,,,
2615,19/08/17,09:54:30,13.040,,,,,,
2616,19/08/17,10:54:30,15.581,,,,,,
2617,19/08/17,11:54:30,20.746,,,,,,
2618,19/08/17,12:54:30,22.657,,,,,,
2619,19/08/17,13:54:30,31.689,,,,,,
2620,19/08/17,14:54:30,33.183,,,,,,
2621,19/08/17,15:54:30,52.311,,,,,,
2622,19/08/17,16:54:30,53.739,,,,,,
2623,19/08/17,17:54:30,52.024,,,,,,
2624,19/08/17,18:54:30,46.194,,,,,,
2625,19/08/17,19:54:30,32.150,,,,,,
2626,19/08/17,20:54:30,19.627,,,,,,
2627,19/08/17,21:54:30,16.320,,,,,,
2628,19/08/17,22:54:30,15.008,,,,,,
2629,19/08/17,23:54:30,14.146,,,,,,
2630,20/08/17,00:54:30,13.112,,,,,,
2631,20/08/17,01:54:30,12.606,,,,,,
2632,20/08/17,02:54:30,11.370,,,,,,
2633,20/08/17,03:54:30,10.394,,,,,,
2634,20/08/17,04:54:30,11.565,,,,,,
2635,20/08/17,05:54:30,10.980,,,,,,
2636,20/08/17,06:54:30,11.346,,,,,,
2637,20/08/17,07:54:30,10.883,,,,,,
2638,20/08/17,08:54:30,12.437,,,,,,
2639,20/08/17,09:54:30,13.882,,,,,,
2640,20/08/17,10:54:30,16.320,,,,,,
2641,20/08/17,11:54:30,19.746,,,,,,
2642,20/08/17,12:54:30,23.328,,,,,,
2643,20/08/17,13:54:30,30.824,,,,,,
2644,20/08/17,14:54:30,33.313,,,,,,
2645,20/08/17,15:54:30,51.419,,,,,,
2646,20/08/17,16:54:30,54.187,,,,,,
2647,20/08/17,17:54:30,52.782,,,,,,
2648,20/08/17,18:54:30,46.609,,,,,,
2649,20/08/17,19:54:30,32.717,,,,,,
2650,20/08/17,20:54:30,20.436,,,,,,
2651,20/08/17,21:54:30,16.677,,,,,,
2652,20/08/17,22:54:30,15.390,,,,,,
2653,20/08/17,23:54:30,15.414,,,,,,
2654,21/08/17,00:54:30,14.888,,,,,,
2655,21/08/17,01:54:30,14.673,,,,,,
2656,21/08/17,02:54:30,14.864,,,,,,
2657,21/08/17,03:54:30,16.201,,,,,,
2658,21/08/17,04:54:30,15.915,,,,,,
2659,21/08/17,05:54:30,16.082,,,,,,
2660,21/08/17,06:54:30,14.409,,,,,,
2661,21/08/17,07:54:30,12.630,,,,,,
2662,21/08/17,08:54:30,13.449,,,,,,
2663,21/08/17,09:54:30,14.457,,,,,,
2664,21/08/17,10:54:30,16.773,,,,,,
2665,21/08/17,11:54:30,19.365,,,,,,
2666,21/08/17,12:54:30,22.321,,,,,,
2667,21/08/17,13:54:30,28.171,,,,,,
2668,21/08/17,14:54:30,31.689,,,,,,
2669,21/08/17,15:54:30,53.739,,,,,,
2670,21/08/17,16:54:30,55.174,,,,,,
2671,21/08/17,17:54:30,53.001,,,,,,
2672,21/08/17,18:54:30,48.437,,,,,,
2673,21/08/17,19:54:30,33.521,,,,,,
2674,21/08/17,20:54:30,18.033,,,,,,
2675,21/08/17,21:54:30,14.337,,,,,,
2676,21/08/17,22:54:30,13.497,,,,,,
2677,21/08/17,23:54:30,12.678,,,,,,
2678,22/08/17,00:54:30,12.582,,,,,,
2679,22/08/17,01:54:30,10.369,,,,,,
2680,22/08/17,02:54:30,9.829,,,,,,
2681,22/08/17,03:54:30,10.100,,,,,,
2682,22/08/17,04:54:30,10.247,,,,,,
2683,22/08/17,05:54:30,10.075,,,,,,
2684,22/08/17,06:54:30,9.854,,,,,,
2685,22/08/17,07:54:30,10.001,,,,,,
2686,22/08/17,08:54:30,11.589,,,,,,
2687,22/08/17,09:54:30,12.364,,,,,,
2688,22/08/17,10:54:30,14.337,,,,,,
2689,22/08/17,11:54:30,18.176,,,,,,
2690,22/08/17,12:54:30,21.963,,,,,,
2691,22/08/17,13:54:30,27.974,,,,,,
2692,22/08/17,14:54:30,31.868,,,,,,
2693,22/08/17,15:54:30,52.637,,,,,,
2694,22/08/17,16:54:30,56.898,,,,,,
2695,22/08/17,17:54:30,54.300,,,,,,
2696,22/08/17,18:54:30,47.810,,,,,,
2697,22/08/17,19:54:30,32.872,,,,,,
2698,22/08/17,20:54:30,18.390,,,,,,
2699,22/08/17,21:54:30,15.342,,,,,,
2700,22/08/17,22:54:30,13.546,,,,,,
2701,22/08/17,23:54:30,12.534,,,,,,
2702,23/08/17,00:54:30,11.856,,,,,,
2703,23/08/17,01:54:30,11.929,,,,,,
2704,23/08/17,02:54:30,11.370,,,,,,
2705,23/08/17,03:54:30,11.807,,,,,,
2706,23/08/17,04:54:30,11.273,,,,,,
2707,23/08/17,05:54:30,11.467,,,,,,
2708,23/08/17,06:54:30,10.369,,,,,,
2709,23/08/17,07:54:30,10.638,,,,,,
2710,23/08/17,08:54:30,11.759,,,,,,
2711,23/08/17,09:54:30,12.751,,,,,,
2712,23/08/17,10:54:30,14.601,,,,,,
2713,23/08/17,11:54:30,18.247,,,,,,
2714,23/08/17,12:54:30,21.676,,,,,,
2715,23/08/17,13:54:30,26.475,,,,,,
2716,23/08/17,14:54:30,30.722,,,,,,
2717,23/08/17,15:54:30,50.025,,,,,,
2718,23/08/17,16:54:30,46.963,,,,,,
2719,23/08/17,17:54:30,51.809,,,,,,
2720,23/08/17,18:54:30,44.658,,,,,,
2721,23/08/17,19:54:30,29.991,,,,,,
2722,23/08/17,20:54:30,17.225,,,,,,
2723,23/08/17,21:54:30,14.697,,,,,,
2724,23/08/17,22:54:30,13.930,,,,,,
2725,23/08/17,23:54:30,12.678,,,,,,
2726,24/08/17,00:54:30,12.823,,,,,,
2727,24/08/17,01:54:30,11.613,,,,,,
2728,24/08/17,02:54:30,11.467,,,,,,
2729,24/08/17,03:54:30,10.785,,,,,,
2730,24/08/17,04:54:30,10.394,,,,,,
2731,24/08/17,05:54:30,9.829,,,,,,
2732,24/08/17,06:54:30,10.075,,,,,,
2733,24/08/17,07:54:30,8.866,,,,,,
2734,24/08/17,08:54:30,12.074,,,,,,
2735,24/08/17,09:54:30,10.858,,,,,,
2736,24/08/17,10:54:30,14.960,,,,,,
2737,24/08/17,11:54:30,18.366,,,,,,
2738,24/08/17,12:54:30,21.103,,,,,,
2739,24/08/17,13:54:30,26.012,,,,,,
2740,24/08/17,14:54:30,30.697,,,,,,
2741,24/08/17,15:54:30,51.242,,,,,,
2742,24/08/17,16:54:30,52.347,,,,,,
2743,24/08/17,17:54:30,49.819,,,,,,
2744,24/08/17,18:54:30,36.444,,,,,,
2745,24/08/17,19:54:30,28.245,,,,,,
2746,24/08/17,20:54:30,18.081,,,,,,
2747,24/08/17,21:54:30,14.601,,,,,,
2748,24/08/17,22:54:30,13.738,,,,,,
2749,24/08/17,23:54:30,13.329,,,,,,
2750,25/08/17,00:54:30,13.040,,,,,,
